year_actual,month_name,nama_product,jenis_product,kategori_premi,total_registrations,total_premium,total_sum_assured,avg_premium,referral_count
2025,February,Asuransi Kendaraan Voluptatibus,Asuransi Kendaraan,High,48,376724231.0,97942384239.0,7848421.479166667,36
2025,February,Asuransi Kendaraan Voluptatum,Asuransi Kendaraan,Medium,50,163786795.0,42781008688.0,3275735.9,43
2025,February,Asuransi Kesehatan Adipisci,Asuransi Kesehatan,High,51,420124938.0,127912698728.0,8237743.882352941,37
2025,February,Asuransi Kesehatan Animi,Asuransi Kesehatan,High,52,296254834.0,89192134825.0,5697208.346153846,43
2025,February,Asuransi Kesehatan Aut,Asuransi Kesehatan,High,49,381508313.0,110569303188.0,7785883.9387755105,37
2025,February,Asuransi Kesehatan Blanditiis,Asuransi Kesehatan,High,58,391144046.0,108431771842.0,6743862.862068965,46
2025,February,Asuransi Kesehatan Cupiditate,Asuransi Kesehatan,High,52,210422746.0,64199707763.0,4046591.269230769,42
2025,February,Asuransi Kesehatan Distinctio,Asuransi Kesehatan,High,51,393391405.0,122273206020.0,7713556.960784313,44
2025,February,Asuransi Kesehatan Eaque,Asuransi Kesehatan,High,59,426952184.0,128741264766.0,7236477.694915255,54
2025,February,Asuransi Kesehatan Eligendi,Asuransi Kesehatan,High,53,254491597.0,84443482338.0,4801728.245283019,40
2025,February,Asuransi Kesehatan Eum,Asuransi Kesehatan,High,47,388159390.0,111382831872.0,8258710.425531914,39
2025,February,Asuransi Kesehatan Ex,Asuransi Kesehatan,High,97,601328223.0,194761783475.0,6199260.030927835,81
2025,February,Asuransi Kesehatan Excepturi,Asuransi Kesehatan,High,52,316962918.0,97072094092.0,6095440.730769231,42
2025,February,Asuransi Kesehatan Officia,Asuransi Kesehatan,Medium,48,89943250.0,27449869291.0,1873817.7083333333,44
2025,February,Asuransi Kesehatan Officiis,Asuransi Kesehatan,High,154,897037228.0,261473174044.0,5824917.064935065,121
2025,February,Asuransi Kesehatan Optio,Asuransi Kesehatan,Medium,45,103440420.0,30899685916.0,2298676.0,34
2025,February,Asuransi Kesehatan Soluta,Asuransi Kesehatan,Medium,44,120974688.0,37189647072.0,2749424.727272727,40
2025,February,Asuransi Kesehatan Suscipit,Asuransi Kesehatan,Medium,55,156394238.0,47533442833.0,2843531.6,44
2025,February,Asuransi Kesehatan Veniam,Asuransi Kesehatan,High,47,228707866.0,67888677936.0,4866124.808510638,37
2025,February,Asuransi Pendidikan Aspernatur,Asuransi Pendidikan,Medium,60,70701130.0,19994813371.0,1178352.1666666667,50
2025,February,Asuransi Pendidikan Delectus,Asuransi Pendidikan,High,56,254508800.0,75653936800.0,4544800.0,48
2025,February,Asuransi Pendidikan Et,Asuransi Pendidikan,High,53,411005217.0,128187359749.0,7754815.415094339,45
2025,February,Asuransi Pendidikan Eum,Asuransi Pendidikan,High,43,222544148.0,63006619950.0,5175445.302325581,34
2025,February,Asuransi Pendidikan Incidunt,Asuransi Pendidikan,High,43,294051982.0,92833292324.0,6838418.186046512,39
2025,February,Asuransi Pendidikan Inventore,Asuransi Pendidikan,High,43,289471270.0,83584206867.0,6731890.0,37
2025,February,Asuransi Pendidikan Magnam,Asuransi Pendidikan,High,51,397414484.0,102085802616.0,7792440.862745098,43
2025,February,Asuransi Pendidikan Minima,Asuransi Pendidikan,High,48,311769322.0,90269031856.0,6495194.208333333,40
2025,February,Asuransi Pendidikan Natus,Asuransi Pendidikan,High,57,499405947.0,158404707802.0,8761507.842105264,48
2025,February,Asuransi Pendidikan Nobis,Asuransi Pendidikan,High,45,316256704.0,99753664159.0,7027926.755555555,37
2025,February,Asuransi Pendidikan Nulla,Asuransi Pendidikan,High,55,411602912.0,122800768614.0,7483689.30909091,46
2025,February,Asuransi Pendidikan Occaecati,Asuransi Pendidikan,Medium,47,112457667.0,34901907243.0,2392716.3191489363,39
2025,February,Asuransi Pendidikan Odio,Asuransi Pendidikan,High,51,236503230.0,64247282435.0,4637318.235294118,41
2025,February,Asuransi Pendidikan Odit,Asuransi Pendidikan,Medium,49,156103501.0,42432429481.0,3185785.7346938774,38
2025,February,Asuransi Pendidikan Praesentium,Asuransi Pendidikan,High,55,413104538.0,110314579304.0,7510991.6,43
2025,February,Asuransi Pendidikan Quasi,Asuransi Pendidikan,High,54,299578357.0,91923638896.0,5547747.351851852,42
2025,February,Asuransi Pendidikan Qui,Asuransi Pendidikan,High,45,222696203.0,65281579921.0,4948804.511111111,39
2025,February,Asuransi Pendidikan Quod,Asuransi Pendidikan,High,52,506292066.0,165154457901.0,9736385.884615384,42
2025,February,Asuransi Pendidikan Recusandae,Asuransi Pendidikan,Medium,59,130153709.0,41491765091.0,2205995.0677966103,48
2025,February,Asuransi Pendidikan Similique,Asuransi Pendidikan,Medium,48,81705533.0,23537928122.0,1702198.6041666667,38
2025,February,Asuransi Pendidikan Sunt,Asuransi Pendidikan,High,56,528441335.0,154363431337.0,9436452.410714285,48
2025,February,Asuransi Pendidikan Suscipit,Asuransi Pendidikan,Medium,53,67868465.0,20542900320.0,1280537.075471698,44
2025,February,Asuransi Pendidikan Veritatis,Asuransi Pendidikan,High,56,223404791.0,68228098892.0,3989371.2678571427,46
2025,February,Asuransi Pendidikan Voluptatem,Asuransi Pendidikan,High,55,456004712.0,150731748385.0,8290994.763636364,45
2025,February,Asuransi Properti Aspernatur,Asuransi Properti,High,52,368869032.0,119501974635.0,7093635.230769231,39
2025,February,Asuransi Properti Eligendi,Asuransi Properti,Low,51,12198582.0,3918427237.0,239187.88235294117,46
2025,February,Asuransi Properti Error,Asuransi Properti,High,50,486801248.0,132996294442.0,9736024.96,45
2025,February,Asuransi Properti Eum,Asuransi Properti,High,61,469614873.0,141281617885.0,7698604.4754098365,47
2025,February,Asuransi Properti Fugit,Asuransi Properti,Medium,59,133989831.0,42254514624.0,2271014.084745763,51
2025,February,Asuransi Properti Hic,Asuransi Properti,Medium,56,102602078.0,30337585159.0,1832179.9642857143,46
2025,February,Asuransi Properti Illo,Asuransi Properti,High,51,300740965.0,84230426158.0,5896881.666666667,46
2025,February,Asuransi Properti Quidem,Asuransi Properti,High,39,328404870.0,98608086425.0,8420637.692307692,31
2025,February,Asuransi Properti Quod,Asuransi Properti,High,61,372065948.0,116664760486.0,6099441.770491803,55
2025,February,Asuransi Properti Sapiente,Asuransi Properti,High,57,225448624.0,67903587001.0,3955239.01754386,45
2025,February,Asuransi Properti Soluta,Asuransi Properti,High,41,255980526.0,79006044756.0,6243427.463414635,33
2025,February,Asuransi Properti Suscipit,Asuransi Properti,Low,44,45284013.0,14013784069.0,1029182.1136363636,38
2025,February,Asuransi Properti Ullam,Asuransi Properti,Medium,55,109989498.0,36821159446.0,1999809.0545454544,43
2025,January,Asuransi Jiwa Accusantium,Asuransi Jiwa,High,45,193134285.0,61333867753.0,4291873.0,39
2025,January,Asuransi Jiwa Consectetur,Asuransi Jiwa,High,59,274448176.0,89942527114.0,4651664.0,49
2025,January,Asuransi Jiwa Corrupti,Asuransi Jiwa,High,82,504788159.0,130370711068.0,6155953.158536585,69
2025,January,Asuransi Jiwa Dicta,Asuransi Jiwa,High,42,357320892.0,97414298046.0,8507640.285714285,32
2025,January,Asuransi Jiwa Dolor,Asuransi Jiwa,High,59,432337544.0,130830803837.0,7327754.983050847,51
2025,January,Asuransi Jiwa Explicabo,Asuransi Jiwa,High,63,438992377.0,129231721850.0,6968132.968253968,51
2025,January,Asuransi Jiwa Fugiat,Asuransi Jiwa,Medium,65,64791822.0,19236463274.0,996797.2615384615,57
2025,January,Asuransi Jiwa Impedit,Asuransi Jiwa,High,49,449075456.0,132628515120.0,9164805.224489795,44
2025,January,Asuransi Jiwa Ipsum,Asuransi Jiwa,Low,50,12475363.0,3801333245.0,249507.26,42
2025,January,Asuransi Jiwa Iure,Asuransi Jiwa,High,51,271867100.0,84276324961.0,5330727.450980392,45
2025,January,Asuransi Jiwa Libero,Asuransi Jiwa,Medium,71,223527712.0,72929803416.0,3148277.6338028167,62
2025,January,Asuransi Jiwa Nam,Asuransi Jiwa,High,70,603530382.0,178403961996.0,8621862.6,58
2025,January,Asuransi Jiwa Neque,Asuransi Jiwa,Medium,62,95007078.0,28628494538.0,1532372.2258064516,53
2025,January,Asuransi Jiwa Nisi,Asuransi Jiwa,Medium,59,135026261.0,40768837616.0,2288580.694915254,45
2025,January,Asuransi Jiwa Nostrum,Asuransi Jiwa,High,67,282003109.0,91011236661.0,4209001.626865672,61
2025,January,Asuransi Jiwa Odit,Asuransi Jiwa,Medium,129,334424974.0,93801228236.0,2592441.6589147286,112
2025,January,Asuransi Jiwa Officia,Asuransi Jiwa,Low,65,52366226.0,14890468219.0,805634.2461538462,57
2025,January,Asuransi Jiwa Omnis,Asuransi Jiwa,High,49,427275726.0,137818959979.0,8719912.775510205,39
2025,January,Asuransi Jiwa Perspiciatis,Asuransi Jiwa,Medium,102,144315302.0,42959691205.0,1414855.9019607843,91
2025,January,Asuransi Jiwa Quo,Asuransi Jiwa,High,56,473740618.0,133270849322.0,8459653.892857144,48
2025,January,Asuransi Jiwa Rerum,Asuransi Jiwa,High,57,442072155.0,141721975274.0,7755651.842105263,43
2025,January,Asuransi Jiwa Tempore,Asuransi Jiwa,Medium,42,140257490.0,43537385836.0,3339464.0476190476,38
2025,January,Asuransi Jiwa Ut,Asuransi Jiwa,High,50,242934456.0,69985413157.0,4858689.12,43
2025,January,Asuransi Jiwa Veritatis,Asuransi Jiwa,High,60,563252052.0,164595080367.0,9387534.2,45
2025,January,Asuransi Jiwa Voluptates,Asuransi Jiwa,High,52,200017691.0,58619690669.0,3846494.0576923075,44
2025,January,Asuransi Kendaraan Consequatur,Asuransi Kendaraan,High,48,319397051.0,98784027791.0,6654105.229166667,39
2025,January,Asuransi Kendaraan Dolorum,Asuransi Kendaraan,Medium,41,123885840.0,36990022114.0,3021605.8536585364,34
2025,January,Asuransi Kendaraan Facilis,Asuransi Kendaraan,High,55,262351224.0,70934215560.0,4770022.254545455,48
2025,January,Asuransi Kendaraan Harum,Asuransi Kendaraan,High,61,418206285.0,125188628368.0,6855840.737704918,48
2025,January,Asuransi Kendaraan In,Asuransi Kendaraan,High,73,476209591.0,144672828220.0,6523419.05479452,64
2025,January,Asuransi Kendaraan Ipsa,Asuransi Kendaraan,High,71,444266264.0,135437750633.0,6257271.3239436615,58
2025,January,Asuransi Kendaraan Officiis,Asuransi Kendaraan,High,48,320640229.0,103747410928.0,6680004.770833333,42
2025,January,Asuransi Kendaraan Omnis,Asuransi Kendaraan,High,52,266852067.0,74938794896.0,5131770.519230769,41
2025,January,Asuransi Kendaraan Quasi,Asuransi Kendaraan,High,56,225625679.0,70020080264.0,4029029.9821428573,50
2025,January,Asuransi Kendaraan Quis,Asuransi Kendaraan,High,56,451163440.0,131318423953.0,8056490.0,47
2025,January,Asuransi Kendaraan Quo,Asuransi Kendaraan,High,66,359444351.0,109314354558.0,5446126.53030303,56
2025,January,Asuransi Kendaraan Tempore,Asuransi Kendaraan,Medium,59,194697081.0,50991073322.0,3299950.525423729,47
2025,January,Asuransi Kendaraan Ullam,Asuransi Kendaraan,Medium,66,204629428.0,61364511982.0,3100445.878787879,58
2025,January,Asuransi Kendaraan Vel,Asuransi Kendaraan,Low,63,57417336.0,18706055523.0,911386.2857142857,55
2025,January,Asuransi Kendaraan Voluptatibus,Asuransi Kendaraan,High,62,503144600.0,141552760766.0,8115235.483870967,51
2025,January,Asuransi Kendaraan Voluptatum,Asuransi Kendaraan,Medium,75,266353177.0,78469320890.0,3551375.6933333334,66
2025,January,Asuransi Kesehatan Adipisci,Asuransi Kesehatan,High,51,419283847.0,117280887941.0,8221251.901960785,41
2025,January,Asuransi Kesehatan Animi,Asuransi Kesehatan,High,56,313860142.0,99709485354.0,5604645.392857143,42
2025,January,Asuransi Kesehatan Aut,Asuransi Kesehatan,High,64,457274258.0,141927604310.0,7144910.28125,52
2025,January,Asuransi Kesehatan Blanditiis,Asuransi Kesehatan,High,48,365872448.0,105659062124.0,7622342.666666667,37
2025,January,Asuransi Kesehatan Cupiditate,Asuransi Kesehatan,High,60,219746612.0,62061575211.0,3662443.533333333,49
2025,January,Asuransi Kesehatan Distinctio,Asuransi Kesehatan,High,47,348299111.0,104013546743.0,7410619.382978723,42
2025,January,Asuransi Kesehatan Eaque,Asuransi Kesehatan,High,50,364312033.0,111747337882.0,7286240.66,44
2025,January,Asuransi Kesehatan Eligendi,Asuransi Kesehatan,High,55,299728388.0,88754020836.0,5449607.054545455,49
2025,January,Asuransi Kesehatan Eum,Asuransi Kesehatan,High,68,520561208.0,138235731721.0,7655311.882352941,60
2025,January,Asuransi Kesehatan Ex,Asuransi Kesehatan,High,106,702953179.0,214100207602.0,6631633.764150944,89
2025,January,Asuransi Kesehatan Excepturi,Asuransi Kesehatan,High,55,341069039.0,100166798893.0,6201255.254545455,42
2025,January,Asuransi Kesehatan Officia,Asuransi Kesehatan,Medium,56,109761254.0,31573538996.0,1960022.392857143,48
2025,January,Asuransi Kesehatan Officiis,Asuransi Kesehatan,High,174,1045077853.0,321590312632.0,6006194.557471264,145
2025,January,Asuransi Kesehatan Optio,Asuransi Kesehatan,Medium,55,119641930.0,35909579225.0,2175307.8181818184,44
2025,January,Asuransi Kesehatan Soluta,Asuransi Kesehatan,Medium,50,126044640.0,36747716256.0,2520892.8,41
2025,January,Asuransi Kesehatan Suscipit,Asuransi Kesehatan,Medium,63,173359521.0,51667554302.0,2751738.4285714286,54
2025,January,Asuransi Kesehatan Veniam,Asuransi Kesehatan,High,59,287106838.0,90464640542.0,4866217.593220339,46
2025,January,Asuransi Pendidikan Aspernatur,Asuransi Pendidikan,Medium,59,71314325.0,21322192261.0,1208717.372881356,51
2025,January,Asuransi Pendidikan Delectus,Asuransi Pendidikan,High,50,210974400.0,74324941600.0,4219488.0,36
2025,January,Asuransi Pendidikan Et,Asuransi Pendidikan,High,63,537209486.0,169373702582.0,8527134.698412698,55
2025,January,Asuransi Pendidikan Eum,Asuransi Pendidikan,High,50,296725539.0,81202895661.0,5934510.78,42
2025,January,Asuransi Pendidikan Incidunt,Asuransi Pendidikan,High,56,409215952.0,119792026062.0,7307427.714285715,46
2025,January,Asuransi Pendidikan Inventore,Asuransi Pendidikan,High,58,383576268.0,108872332298.0,6613383.931034483,50
2025,January,Asuransi Pendidikan Magnam,Asuransi Pendidikan,High,59,471051936.0,144890418983.0,7983931.118644068,52
2025,January,Asuransi Pendidikan Minima,Asuransi Pendidikan,High,59,389036826.0,118449740557.0,6593844.508474576,47
2025,January,Asuransi Pendidikan Natus,Asuransi Pendidikan,High,59,583966718.0,162272616954.0,9897740.983050847,48
2025,January,Asuransi Pendidikan Nobis,Asuransi Pendidikan,High,43,325468071.0,97327238203.0,7569024.9069767445,35
2025,January,Asuransi Pendidikan Nulla,Asuransi Pendidikan,High,40,311437786.0,89954601632.0,7785944.65,34
2025,January,Asuransi Pendidikan Occaecati,Asuransi Pendidikan,Medium,55,133244905.0,41800172639.0,2422634.6363636362,47
2025,January,Asuransi Pendidikan Odio,Asuransi Pendidikan,High,60,281945995.0,87843877525.0,4699099.916666667,55
2025,January,Asuransi Pendidikan Odit,Asuransi Pendidikan,Medium,55,204850959.0,60498386263.0,3724562.890909091,49
2025,January,Asuransi Pendidikan Praesentium,Asuransi Pendidikan,High,57,427984131.0,113984357412.0,7508493.52631579,51
2025,January,Asuransi Pendidikan Quasi,Asuransi Pendidikan,High,47,278824437.0,82070036957.0,5932434.829787234,42
2025,January,Asuransi Pendidikan Qui,Asuransi Pendidikan,High,67,342204563.0,108933723881.0,5107530.791044776,59
2025,January,Asuransi Pendidikan Quod,Asuransi Pendidikan,High,43,371469408.0,114269274950.0,8638823.441860465,40
2025,January,Asuransi Pendidikan Recusandae,Asuransi Pendidikan,Medium,65,142549299.0,43733000815.0,2193066.1384615386,57
2025,January,Asuransi Pendidikan Similique,Asuransi Pendidikan,Medium,57,105949732.0,28146483522.0,1858767.2280701755,52
2025,January,Asuransi Pendidikan Sunt,Asuransi Pendidikan,High,60,554839401.0,182229233499.0,9247323.35,53
2025,January,Asuransi Pendidikan Suscipit,Asuransi Pendidikan,Medium,54,67540597.0,21296010816.0,1250751.7962962964,44
2025,January,Asuransi Pendidikan Veritatis,Asuransi Pendidikan,High,59,254619040.0,78207739260.0,4315576.949152542,52
2025,January,Asuransi Pendidikan Voluptatem,Asuransi Pendidikan,High,49,389431505.0,119843955932.0,7947581.734693877,45
2025,January,Asuransi Properti Aspernatur,Asuransi Properti,High,65,426844516.0,129908574724.0,6566838.707692307,52
2025,January,Asuransi Properti Eligendi,Asuransi Properti,Low,58,13892491.0,4532877710.0,239525.7068965517,51
2025,January,Asuransi Properti Error,Asuransi Properti,High,60,575401070.0,168868768916.0,9590017.833333334,47
2025,January,Asuransi Properti Eum,Asuransi Properti,High,54,389544134.0,114863878640.0,7213780.259259259,47
2025,January,Asuransi Properti Fugit,Asuransi Properti,Medium,61,146277681.0,43964094323.0,2397994.770491803,52
2025,January,Asuransi Properti Hic,Asuransi Properti,Medium,60,121117509.0,34474607638.0,2018625.15,48
2025,January,Asuransi Properti Illo,Asuransi Properti,High,54,294855618.0,93278256680.0,5460289.222222222,47
2025,January,Asuransi Properti Quidem,Asuransi Properti,High,45,403128877.0,123479282594.0,8958419.48888889,37
2025,January,Asuransi Properti Quod,Asuransi Properti,High,66,406155765.0,119500708387.0,6153875.2272727275,53
2025,January,Asuransi Properti Sapiente,Asuransi Properti,High,59,211076538.0,59272614950.0,3577568.440677966,50
2025,January,Asuransi Properti Soluta,Asuransi Properti,High,44,299116236.0,87572419010.0,6798096.2727272725,37
2025,January,Asuransi Properti Suscipit,Asuransi Properti,Low,60,63915720.0,18370116426.0,1065262.0,55
2025,January,Asuransi Properti Ullam,Asuransi Properti,Medium,54,109369257.0,29903294760.0,2025356.611111111,46
2025,July,Asuransi Jiwa Accusantium,Asuransi Jiwa,High,8,38672623.0,13643656298.0,4834077.875,7
2025,July,Asuransi Jiwa Consectetur,Asuransi Jiwa,High,13,63408660.0,17022079943.0,4877589.230769231,12
2025,July,Asuransi Jiwa Corrupti,Asuransi Jiwa,High,12,81545244.0,16918162659.0,6795437.0,9
2025,July,Asuransi Jiwa Dicta,Asuransi Jiwa,High,14,82490551.0,22878900398.0,5892182.214285715,12
2025,July,Asuransi Jiwa Dolor,Asuransi Jiwa,High,14,121836877.0,30672332367.0,8702634.07142857,12
2025,July,Asuransi Jiwa Explicabo,Asuransi Jiwa,High,13,80457216.0,24576899990.0,6189016.615384615,11
2025,July,Asuransi Jiwa Fugiat,Asuransi Jiwa,Medium,21,22294553.0,6865293681.0,1061645.380952381,17
2025,July,Asuransi Jiwa Impedit,Asuransi Jiwa,High,12,83083217.0,28341177918.0,6923601.416666667,9
2025,July,Asuransi Jiwa Ipsum,Asuransi Jiwa,Low,11,2475560.0,895422724.0,225050.9090909091,9
2025,July,Asuransi Jiwa Iure,Asuransi Jiwa,High,17,85475456.0,28632074283.0,5027968.0,12
2025,July,Asuransi Jiwa Libero,Asuransi Jiwa,Medium,13,39787592.0,10701667073.0,3060584.0,11
2025,July,Asuransi Jiwa Nam,Asuransi Jiwa,High,15,123373614.0,41682180384.0,8224907.6,12
2025,July,Asuransi Jiwa Neque,Asuransi Jiwa,Medium,16,25119472.0,6937366768.0,1569967.0,14
2025,July,Asuransi Jiwa Nisi,Asuransi Jiwa,Medium,14,34415875.0,8368200857.0,2458276.785714286,13
2025,July,Asuransi Jiwa Nostrum,Asuransi Jiwa,High,14,65888578.0,18880811855.0,4706327.0,12
2025,July,Asuransi Jiwa Odit,Asuransi Jiwa,Medium,26,75060519.0,22331573587.0,2886943.0384615385,18
2025,July,Asuransi Jiwa Officia,Asuransi Jiwa,Low,10,8498576.0,2223461506.0,849857.6,6
2025,July,Asuransi Jiwa Omnis,Asuransi Jiwa,High,9,77071888.0,17920791640.0,8563543.111111112,7
2025,July,Asuransi Jiwa Perspiciatis,Asuransi Jiwa,Medium,34,43007235.0,12364808135.0,1264918.6764705882,27
2025,July,Asuransi Jiwa Quo,Asuransi Jiwa,High,20,165538864.0,49796420199.0,8276943.2,18
2025,July,Asuransi Jiwa Rerum,Asuransi Jiwa,High,19,150080918.0,43827069964.0,7898995.684210527,16
2025,July,Asuransi Jiwa Tempore,Asuransi Jiwa,Medium,8,34608994.0,9507454957.0,4326124.25,7
2025,July,Asuransi Jiwa Ut,Asuransi Jiwa,High,12,61392330.0,17997965523.0,5116027.5,10
2025,July,Asuransi Jiwa Veritatis,Asuransi Jiwa,High,11,89427383.0,26493916032.0,8129762.090909091,8
2025,July,Asuransi Jiwa Voluptates,Asuransi Jiwa,High,20,87419616.0,29603224782.0,4370980.8,17
2025,July,Asuransi Kendaraan Consequatur,Asuransi Kendaraan,High,9,56652401.0,13981200354.0,6294711.222222222,7
2025,July,Asuransi Kendaraan Dolorum,Asuransi Kendaraan,Medium,13,36859861.0,11067901105.0,2835373.923076923,11
2025,July,Asuransi Kendaraan Facilis,Asuransi Kendaraan,High,14,65470054.0,19850379797.0,4676432.428571428,14
2025,July,Asuransi Kendaraan Harum,Asuransi Kendaraan,High,19,135665813.0,38228385539.0,7140305.947368421,15
2025,July,Asuransi Kendaraan In,Asuransi Kendaraan,High,21,144795833.0,38441888247.0,6895039.666666667,18
2025,July,Asuransi Kendaraan Ipsa,Asuransi Kendaraan,High,17,96316161.0,26953855632.0,5665656.529411765,15
2025,July,Asuransi Kendaraan Officiis,Asuransi Kendaraan,High,15,85233478.0,23815655200.0,5682231.866666666,14
2025,July,Asuransi Kendaraan Omnis,Asuransi Kendaraan,High,15,82679093.0,28628696700.0,5511939.533333333,13
2025,July,Asuransi Kendaraan Quasi,Asuransi Kendaraan,High,12,56122400.0,16741062398.0,4676866.666666667,10
2025,July,Asuransi Kendaraan Quis,Asuransi Kendaraan,High,8,58468792.0,17728484840.0,7308599.0,8
2025,July,Asuransi Kendaraan Quo,Asuransi Kendaraan,High,21,110737906.0,36822170981.0,5273233.619047619,19
2025,July,Asuransi Kendaraan Tempore,Asuransi Kendaraan,Medium,7,20219797.0,5882331053.0,2888542.4285714286,4
2025,July,Asuransi Kendaraan Ullam,Asuransi Kendaraan,Medium,12,44122135.0,12893565369.0,3676844.5833333335,12
2025,July,Asuransi Kendaraan Vel,Asuransi Kendaraan,Low,15,15519540.0,4897828495.0,1034636.0,12
2025,July,Asuransi Kendaraan Voluptatibus,Asuransi Kendaraan,High,15,128111608.0,39632151589.0,8540773.866666667,13
2025,July,Asuransi Kendaraan Voluptatum,Asuransi Kendaraan,Medium,18,55719451.0,17020874506.0,3095525.0555555555,16
2025,July,Asuransi Kesehatan Adipisci,Asuransi Kesehatan,High,18,131630735.0,36051262985.0,7312818.611111111,12
2025,July,Asuransi Kesehatan Animi,Asuransi Kesehatan,High,12,67992912.0,19203445446.0,5666076.0,11
2025,July,Asuransi Kesehatan Aut,Asuransi Kesehatan,High,10,81505789.0,26764512246.0,8150578.9,6
2025,July,Asuransi Kesehatan Blanditiis,Asuransi Kesehatan,High,19,134278958.0,41285500670.0,7067313.578947368,18
2025,July,Asuransi Kesehatan Cupiditate,Asuransi Kesehatan,High,12,43440747.0,12013380619.0,3620062.25,10
2025,July,Asuransi Kesehatan Distinctio,Asuransi Kesehatan,High,14,101068938.0,30837689109.0,7219209.857142857,11
2025,July,Asuransi Kesehatan Eaque,Asuransi Kesehatan,High,10,66483103.0,25430748094.0,6648310.3,10
2025,July,Asuransi Kesehatan Eligendi,Asuransi Kesehatan,High,11,75764678.0,23735159280.0,6887698.0,6
2025,July,Asuransi Kesehatan Eum,Asuransi Kesehatan,High,13,114309650.0,33945443718.0,8793050.0,10
2025,July,Asuransi Kesehatan Ex,Asuransi Kesehatan,High,26,178739465.0,60149550274.0,6874594.807692308,22
2025,July,Asuransi Kesehatan Excepturi,Asuransi Kesehatan,High,9,41697073.0,11064384052.0,4633008.111111111,8
2025,July,Asuransi Kesehatan Officia,Asuransi Kesehatan,Medium,12,18293540.0,6502135320.0,1524461.6666666667,9
2025,July,Asuransi Kesehatan Officiis,Asuransi Kesehatan,High,54,333360969.0,95997813643.0,6173351.277777778,45
2025,July,Asuransi Kesehatan Optio,Asuransi Kesehatan,Medium,18,40333831.0,10548318518.0,2240768.388888889,14
2025,July,Asuransi Kesehatan Soluta,Asuransi Kesehatan,Medium,18,49150368.0,15306325920.0,2730576.0,15
2025,July,Asuransi Kesehatan Suscipit,Asuransi Kesehatan,Medium,23,72565787.0,25038190938.0,3155034.217391304,19
2025,July,Asuransi Kesehatan Veniam,Asuransi Kesehatan,High,14,58141707.0,15030918147.0,4152979.0714285714,9
2025,July,Asuransi Pendidikan Aspernatur,Asuransi Pendidikan,Medium,12,13919476.0,4622555428.0,1159956.3333333333,10
2025,July,Asuransi Pendidikan Delectus,Asuransi Pendidikan,High,16,74630400.0,18782701600.0,4664400.0,13
2025,July,Asuransi Pendidikan Et,Asuransi Pendidikan,High,18,151445117.0,43979664007.0,8413617.611111112,14
2025,July,Asuransi Pendidikan Eum,Asuransi Pendidikan,High,17,99905575.0,34652878223.0,5876798.529411765,13
2025,July,Asuransi Pendidikan Incidunt,Asuransi Pendidikan,High,16,125912602.0,36550356917.0,7869537.625,11
2025,July,Asuransi Pendidikan Inventore,Asuransi Pendidikan,High,17,118794143.0,34638155224.0,6987890.764705882,15
2025,July,Asuransi Pendidikan Magnam,Asuransi Pendidikan,High,19,158282561.0,50610945529.0,8330661.105263158,16
2025,July,Asuransi Pendidikan Minima,Asuransi Pendidikan,High,15,105272759.0,30754155363.0,7018183.933333334,13
2025,July,Asuransi Pendidikan Natus,Asuransi Pendidikan,High,10,84063350.0,23472577777.0,8406335.0,8
2025,July,Asuransi Pendidikan Nobis,Asuransi Pendidikan,High,16,111687744.0,27837883754.0,6980484.0,16
2025,July,Asuransi Pendidikan Nulla,Asuransi Pendidikan,High,17,148143384.0,45845749350.0,8714316.705882354,12
2025,July,Asuransi Pendidikan Occaecati,Asuransi Pendidikan,Medium,14,39250439.0,9332954888.0,2803602.785714286,12
2025,July,Asuransi Pendidikan Odio,Asuransi Pendidikan,High,12,56489625.0,13255980935.0,4707468.75,9
2025,July,Asuransi Pendidikan Odit,Asuransi Pendidikan,Medium,8,29769440.0,9363605234.0,3721180.0,5
2025,July,Asuransi Pendidikan Praesentium,Asuransi Pendidikan,High,14,99458342.0,28144363127.0,7104167.285714285,14
2025,July,Asuransi Pendidikan Quasi,Asuransi Pendidikan,High,11,65871144.0,18224651864.0,5988285.818181818,9
2025,July,Asuransi Pendidikan Qui,Asuransi Pendidikan,High,16,81076157.0,25710094076.0,5067259.8125,14
2025,July,Asuransi Pendidikan Quod,Asuransi Pendidikan,High,16,123508861.0,39611463017.0,7719303.8125,15
2025,July,Asuransi Pendidikan Recusandae,Asuransi Pendidikan,Medium,12,27157614.0,9435186568.0,2263134.5,10
2025,July,Asuransi Pendidikan Similique,Asuransi Pendidikan,Medium,16,24934422.0,7341765656.0,1558401.375,13
2025,July,Asuransi Pendidikan Sunt,Asuransi Pendidikan,High,11,103192449.0,32108211914.0,9381131.727272727,10
2025,July,Asuransi Pendidikan Suscipit,Asuransi Pendidikan,Medium,11,14295000.0,3275719195.0,1299545.4545454546,8
2025,July,Asuransi Pendidikan Veritatis,Asuransi Pendidikan,High,16,63543279.0,16801067906.0,3971454.9375,16
2025,July,Asuransi Pendidikan Voluptatem,Asuransi Pendidikan,High,7,73099992.0,23609992059.0,10442856.0,7
2025,July,Asuransi Properti Aspernatur,Asuransi Properti,High,15,102544142.0,29972240254.0,6836276.133333334,10
2025,July,Asuransi Properti Eligendi,Asuransi Properti,Low,14,3034412.0,788508822.0,216743.7142857143,9
