year_actual,month_name,interaction_type,channel,complaint_category,total_interactions,avg_duration,avg_satisfaction,follow_ups_required,avg_resolution_time
2025,June,Keluhan,Email,Proses Klaim,27,34.407407407407405,3.4545454545454546,6,56.72727272727273
2025,June,Keluhan,Email,Proses Pembayaran,26,38.34615384615385,2.5294117647058822,10,56.470588235294116
2025,June,Keluhan,Live Chat,Agent,29,34.689655172413794,2.764705882352941,9,45.1764705882353
2025,June,Keluhan,Live Chat,Harga,36,33.916666666666664,3.1666666666666665,11,62.0
2025,June,Keluhan,Live Chat,Informasi,25,36.4,2.75,4,64.0
2025,June,Keluhan,Live Chat,Layanan,17,37.64705882352941,1.9166666666666667,3,72.0
2025,June,Keluhan,Live Chat,Produk,19,40.68421052631579,3.0,6,45.81818181818182
2025,June,Keluhan,Live Chat,Proses Klaim,23,31.47826086956522,3.0,6,75.2
2025,June,Keluhan,Live Chat,Proses Pembayaran,24,38.625,3.1333333333333333,3,41.6
2025,June,Keluhan,Mobile App,Agent,19,34.473684210526315,3.1818181818181817,9,50.18181818181818
2025,June,Keluhan,Mobile App,Harga,24,36.125,2.9473684210526314,4,74.52631578947368
2025,June,Keluhan,Mobile App,Informasi,28,36.607142857142854,2.6875,10,54.0
2025,June,Keluhan,Mobile App,Layanan,20,34.55,3.4166666666666665,7,50.0
2025,June,Keluhan,Mobile App,Produk,32,37.78125,3.1153846153846154,9,63.69230769230769
2025,June,Keluhan,Mobile App,Proses Klaim,24,35.333333333333336,3.5294117647058822,5,66.3529411764706
2025,June,Keluhan,Mobile App,Proses Pembayaran,18,37.27777777777778,2.6666666666666665,2,68.0
2025,June,Keluhan,Social Media,Agent,24,38.458333333333336,3.3333333333333335,10,64.0
2025,June,Keluhan,Social Media,Harga,24,33.833333333333336,2.8666666666666667,8,48.0
2025,June,Keluhan,Social Media,Informasi,17,38.35294117647059,2.4615384615384617,2,46.15384615384615
2025,June,Keluhan,Social Media,Layanan,24,36.458333333333336,2.75,8,61.5
2025,June,Keluhan,Social Media,Produk,27,37.18518518518518,2.9,9,64.8
2025,June,Keluhan,Social Media,Proses Klaim,30,34.63333333333333,2.7142857142857144,14,58.285714285714285
2025,June,Keluhan,Social Media,Proses Pembayaran,26,31.76923076923077,3.0588235294117645,11,56.470588235294116
2025,June,Keluhan,Walk-in,Agent,21,35.857142857142854,3.2142857142857144,2,51.42857142857143
2025,June,Keluhan,Walk-in,Harga,27,34.629629629629626,2.8333333333333335,10,74.66666666666667
2025,June,Keluhan,Walk-in,Informasi,24,36.083333333333336,3.230769230769231,6,73.84615384615384
2025,June,Keluhan,Walk-in,Layanan,17,29.470588235294116,3.1538461538461537,7,59.07692307692308
2025,June,Keluhan,Walk-in,Produk,23,32.82608695652174,3.0714285714285716,6,48.0
2025,June,Keluhan,Walk-in,Proses Klaim,27,35.77777777777778,3.2857142857142856,6,57.142857142857146
2025,June,Keluhan,Walk-in,Proses Pembayaran,23,34.65217391304348,3.0,3,68.4
2025,June,Keluhan,Website,Agent,27,32.148148148148145,3.217391304347826,8,60.52173913043478
2025,June,Keluhan,Website,Harga,28,34.392857142857146,2.736842105263158,10,50.526315789473685
2025,June,Keluhan,Website,Informasi,25,34.48,3.4210526315789473,13,61.89473684210526
2025,June,Keluhan,Website,Layanan,25,33.8,2.6315789473684212,9,61.89473684210526
2025,June,Keluhan,Website,Produk,20,39.25,3.642857142857143,4,56.57142857142857
2025,June,Keluhan,Website,Proses Klaim,19,34.0,3.2,6,43.2
2025,June,Keluhan,Website,Proses Pembayaran,31,32.064516129032256,3.111111111111111,7,49.333333333333336
2025,June,Klaim,Call Center,,176,34.42613636363637,3.0930232558139537,43,59.348837209302324
2025,June,Klaim,Email,,175,35.61714285714286,3.0,57,59.60655737704918
2025,June,Klaim,Live Chat,,163,34.263803680981596,2.791304347826087,45,58.43478260869565
2025,June,Klaim,Mobile App,,170,34.811764705882354,3.267857142857143,59,58.285714285714285
2025,June,Klaim,Social Media,,170,34.95882352941177,3.0683760683760686,54,59.69230769230769
2025,June,Klaim,Walk-in,,178,35.50561797752809,3.0234375,54,54.9375
2025,June,Klaim,Website,,165,36.04848484848485,3.1150442477876106,57,59.89380530973451
2025,June,Pembatalan Polis,Call Center,,181,16.988950276243095,3.088,48,55.488
2025,June,Pembatalan Polis,Email,,184,17.027173913043477,3.0806451612903225,51,59.806451612903224
2025,June,Pembatalan Polis,Live Chat,,186,17.274193548387096,2.8721804511278193,62,61.17293233082707
2025,June,Pembatalan Polis,Mobile App,,176,15.886363636363637,3.1440677966101696,53,60.40677966101695
2025,June,Pembatalan Polis,Social Media,,153,16.640522875816995,3.018348623853211,43,57.908256880733944
2025,June,Pembatalan Polis,Walk-in,,181,17.22099447513812,3.0387596899224807,55,50.41860465116279
2025,June,Pembatalan Polis,Website,,192,17.098958333333332,2.832,64,56.832
2025,June,Pembayaran,Call Center,,176,16.46590909090909,3.0232558139534884,51,59.348837209302324
2025,June,Pembayaran,Email,,161,14.900621118012422,2.918918918918919,51,57.945945945945944
2025,June,Pembayaran,Live Chat,,173,16.982658959537574,3.008771929824561,49,61.26315789473684
2025,June,Pembayaran,Mobile App,,184,16.61413043478261,3.024,44,61.824
2025,June,Pembayaran,Social Media,,183,16.284153005464482,2.9420289855072466,59,58.95652173913044
2025,June,Pembayaran,Walk-in,,184,16.36413043478261,2.889705882352941,61,63.529411764705884
2025,June,Pembayaran,Website,,169,15.994082840236686,2.7815126050420167,49,60.705882352941174
2025,June,Permintaan Informasi,Call Center,,195,17.487179487179485,3.0588235294117645,57,62.294117647058826
2025,June,Permintaan Informasi,Email,,180,15.983333333333333,2.9420289855072466,54,62.26086956521739
2025,June,Permintaan Informasi,Live Chat,,163,16.631901840490798,3.0088495575221237,49,66.90265486725664
2025,June,Permintaan Informasi,Mobile App,,157,15.573248407643312,2.933333333333333,35,62.17142857142857
2025,June,Permintaan Informasi,Social Media,,157,15.254777070063694,2.7758620689655173,51,63.10344827586207
2025,June,Permintaan Informasi,Walk-in,,129,16.751937984496124,2.871287128712871,33,64.63366336633663
2025,June,Permintaan Informasi,Website,,187,16.647058823529413,3.310077519379845,67,58.604651162790695
2025,June,Pertanyaan,Call Center,,165,16.036363636363635,2.791304347826087,49,60.7304347826087
2025,June,Pertanyaan,Email,,143,15.23076923076923,2.8217821782178216,32,59.16831683168317
2025,June,Pertanyaan,Live Chat,,159,16.49685534591195,2.756756756756757,53,61.62162162162162
2025,June,Pertanyaan,Mobile App,,157,16.414012738853504,2.98989898989899,53,62.54545454545455
2025,June,Pertanyaan,Social Media,,183,16.218579234972676,2.9338842975206614,47,61.09090909090909
2025,June,Pertanyaan,Walk-in,,148,15.486486486486486,2.92,44,55.2
2025,June,Pertanyaan,Website,,159,15.955974842767295,2.900900900900901,47,59.891891891891895
2025,June,Perubahan Data,Call Center,,158,16.341772151898734,3.2767857142857144,42,61.07142857142857
2025,June,Perubahan Data,Email,,186,15.516129032258064,3.1333333333333333,56,59.37777777777778
2025,June,Perubahan Data,Live Chat,,162,16.09259259259259,2.875,48,58.5
2025,June,Perubahan Data,Mobile App,,162,15.351851851851851,3.1120689655172415,48,60.827586206896555
2025,June,Perubahan Data,Social Media,,169,15.715976331360947,3.074626865671642,49,53.37313432835821
2025,June,Perubahan Data,Walk-in,,171,17.093567251461987,3.141732283464567,44,57.63779527559055
2025,June,Perubahan Data,Website,,150,16.433333333333334,3.1621621621621623,56,63.567567567567565
2025,March,Keluhan,Call Center,Agent,30,33.53333333333333,2.6666666666666665,11,66.0
2025,March,Keluhan,Call Center,Harga,21,29.666666666666668,3.055555555555556,7,58.666666666666664
2025,March,Keluhan,Call Center,Informasi,32,37.28125,3.3181818181818183,12,53.45454545454545
2025,March,Keluhan,Call Center,Layanan,22,32.31818181818182,2.6666666666666665,8,73.6
2025,March,Keluhan,Call Center,Produk,24,37.625,3.388888888888889,4,58.666666666666664
2025,March,Keluhan,Call Center,Proses Klaim,19,30.63157894736842,2.2142857142857144,4,48.0
2025,March,Keluhan,Call Center,Proses Pembayaran,22,40.18181818181818,2.8,5,56.0
2025,March,Keluhan,Email,Agent,29,32.62068965517241,3.0416666666666665,9,54.0
2025,March,Keluhan,Email,Harga,26,39.92307692307692,3.391304347826087,13,61.56521739130435
2025,March,Keluhan,Email,Informasi,25,31.72,2.7142857142857144,8,68.57142857142857
2025,March,Keluhan,Email,Layanan,19,42.36842105263158,3.4285714285714284,8,53.142857142857146
2025,March,Keluhan,Email,Produk,25,30.84,3.2777777777777777,6,62.666666666666664
2025,March,Keluhan,Email,Proses Klaim,23,36.391304347826086,3.0,6,70.58823529411765
2025,March,Keluhan,Email,Proses Pembayaran,20,41.2,2.4705882352941178,7,67.76470588235294
2025,March,Keluhan,Live Chat,Agent,24,35.083333333333336,2.6875,6,63.0
2025,March,Keluhan,Live Chat,Harga,25,34.36,3.4210526315789473,7,63.1578947368421
2025,March,Keluhan,Live Chat,Informasi,34,28.323529411764707,3.206896551724138,7,56.275862068965516
2025,March,Keluhan,Live Chat,Layanan,37,34.567567567567565,2.3478260869565215,10,66.78260869565217
2025,March,Keluhan,Live Chat,Produk,17,42.76470588235294,3.0,4,79.2
2025,March,Keluhan,Live Chat,Proses Klaim,25,29.16,3.176470588235294,7,53.64705882352941
2025,March,Keluhan,Live Chat,Proses Pembayaran,35,34.0,2.6296296296296298,14,67.55555555555556
2025,March,Keluhan,Mobile App,Agent,17,30.58823529411765,3.230769230769231,4,46.15384615384615
2025,March,Keluhan,Mobile App,Harga,26,31.884615384615383,3.0625,2,67.5
2025,March,Keluhan,Mobile App,Informasi,36,31.88888888888889,3.0,11,56.275862068965516
2025,March,Keluhan,Mobile App,Layanan,20,37.8,2.6666666666666665,5,64.0
2025,March,Keluhan,Mobile App,Produk,22,35.04545454545455,3.4615384615384617,10,49.84615384615385
2025,March,Keluhan,Mobile App,Proses Klaim,28,31.892857142857142,3.619047619047619,7,67.42857142857143
2025,March,Keluhan,Mobile App,Proses Pembayaran,22,34.86363636363637,3.1666666666666665,6,58.666666666666664
2025,March,Keluhan,Social Media,Agent,22,37.81818181818182,3.0588235294117645,8,64.94117647058823
2025,March,Keluhan,Social Media,Harga,35,34.142857142857146,3.4,10,61.2
2025,March,Keluhan,Social Media,Informasi,24,34.458333333333336,2.8421052631578947,6,54.31578947368421
2025,March,Keluhan,Social Media,Layanan,34,32.088235294117645,3.4166666666666665,9,69.0
2025,March,Keluhan,Social Media,Produk,33,37.09090909090909,3.5652173913043477,12,41.73913043478261
2025,March,Keluhan,Social Media,Proses Klaim,20,35.45,3.4375,8,70.5
2025,March,Keluhan,Social Media,Proses Pembayaran,36,32.69444444444444,2.7083333333333335,8,60.0
2025,March,Keluhan,Walk-in,Agent,33,32.39393939393939,2.9523809523809526,12,59.42857142857143
2025,March,Keluhan,Walk-in,Harga,26,32.92307692307692,2.6875,8,63.0
2025,March,Keluhan,Walk-in,Informasi,30,39.06666666666667,3.090909090909091,7,69.81818181818181
2025,March,Keluhan,Walk-in,Layanan,22,34.40909090909091,3.1333333333333333,4,65.6
2025,March,Keluhan,Walk-in,Produk,34,35.14705882352941,3.0454545454545454,7,61.09090909090909
2025,March,Keluhan,Walk-in,Proses Klaim,22,37.81818181818182,2.933333333333333,5,57.6
2025,March,Keluhan,Walk-in,Proses Pembayaran,22,34.0,3.0833333333333335,4,72.0
2025,March,Keluhan,Website,Agent,34,36.88235294117647,2.9583333333333335,16,57.0
2025,March,Keluhan,Website,Harga,18,34.611111111111114,3.1666666666666665,6,50.0
2025,March,Keluhan,Website,Informasi,20,31.85,3.5833333333333335,6,46.0
2025,March,Keluhan,Website,Layanan,23,30.391304347826086,2.75,10,69.0
2025,March,Keluhan,Website,Produk,19,38.526315789473685,2.411764705882353,6,62.11764705882353
2025,March,Keluhan,Website,Proses Klaim,26,34.15384615384615,3.0526315789473686,10,66.94736842105263
2025,March,Keluhan,Website,Proses Pembayaran,24,30.708333333333332,2.823529411764706,8,53.64705882352941
2025,March,Klaim,Call Center,,171,35.05263157894737,2.9262295081967213,51,67.47540983606558
2025,March,Klaim,Email,,161,34.900621118012424,3.2072072072072073,50,63.567567567567565
2025,March,Klaim,Live Chat,,180,32.53333333333333,2.973684210526316,65,59.36842105263158
2025,March,Klaim,Mobile App,,157,34.27388535031847,2.9345794392523366,50,66.16822429906541
2025,March,Klaim,Social Media,,184,33.30434782608695,2.7388059701492535,61,54.62686567164179
2025,March,Klaim,Walk-in,,170,33.71176470588235,3.1735537190082646,51,60.69421487603306
2025,March,Klaim,Website,,185,35.76216216216216,3.049645390070922,62,60.42553191489362
2025,March,Pembatalan Polis,Call Center,,182,15.659340659340659,2.872,56,60.48
2025,March,Pembatalan Polis,Email,,191,15.596858638743456,3.015267175572519,60,63.57251908396947
2025,March,Pembatalan Polis,Live Chat,,175,16.85142857142857,3.112,50,61.248
2025,March,Pembatalan Polis,Mobile App,,192,17.104166666666668,3.0427350427350426,54,62.97435897435897
2025,March,Pembatalan Polis,Social Media,,175,17.21142857142857,3.024793388429752,49,61.289256198347104
2025,March,Pembatalan Polis,Walk-in,,175,16.434285714285714,2.8613138686131387,47,59.386861313868614
2025,March,Pembatalan Polis,Website,,185,16.167567567567566,3.0,64,62.4
2025,March,Pembayaran,Call Center,,197,16.79187817258883,2.87603305785124,59,60.49586776859504
2025,March,Pembayaran,Email,,157,16.02547770700637,3.081081081081081,46,64.21621621621621
2025,March,Pembayaran,Live Chat,,172,16.552325581395348,3.024793388429752,50,55.93388429752066
2025,March,Pembayaran,Mobile App,,157,15.78343949044586,3.1531531531531534,49,58.5945945945946
2025,March,Pembayaran,Social Media,,172,17.02906976744186,3.0901639344262297,51,63.9344262295082
2025,March,Pembayaran,Walk-in,,150,16.30666666666667,2.706422018348624,39,57.46788990825688
2025,March,Pembayaran,Website,,171,16.84795321637427,2.9357798165137616,58,59.22935779816514
2025,March,Permintaan Informasi,Call Center,,182,16.571428571428573,2.9,60,65.4
2025,March,Permintaan Informasi,Email,,182,16.63186813186813,3.007751937984496,55,62.51162790697674
2025,March,Permintaan Informasi,Live Chat,,168,15.994047619047619,2.7966101694915255,54,61.83050847457627
2025,March,Permintaan Informasi,Mobile App,,174,17.24137931034483,3.138211382113821,53,65.17073170731707
2025,March,Permintaan Informasi,Social Media,,168,16.38095238095238,2.780701754385965,55,59.36842105263158
2025,March,Permintaan Informasi,Walk-in,,182,16.978021978021978,3.0,57,58.622950819672134
2025,March,Permintaan Informasi,Website,,183,16.26775956284153,2.8636363636363638,58,60.90909090909091
2025,March,Pertanyaan,Call Center,,141,15.879432624113475,3.154639175257732,47,60.618556701030926
2025,March,Pertanyaan,Email,,191,16.214659685863875,2.8015873015873014,48,64.57142857142857
2025,March,Pertanyaan,Live Chat,,167,16.479041916167663,2.9910714285714284,57,60.642857142857146
2025,March,Pertanyaan,Mobile App,,172,17.447674418604652,3.0462962962962963,52,59.55555555555556
2025,March,Pertanyaan,Social Media,,183,16.78688524590164,3.1259842519685037,59,61.22834645669291
2025,March,Pertanyaan,Walk-in,,178,16.662921348314608,2.888888888888889,66,63.80952380952381
2025,March,Pertanyaan,Website,,171,17.07017543859649,3.015873015873016,52,56.0
2025,March,Perubahan Data,Call Center,,157,15.337579617834395,3.0084745762711864,46,57.559322033898304
2025,March,Perubahan Data,Email,,172,16.575581395348838,2.8934426229508197,54,64.91803278688525
2025,March,Perubahan Data,Live Chat,,182,16.142857142857142,3.1983471074380163,56,56.33057851239669
2025,March,Perubahan Data,Mobile App,,179,17.094972067039105,3.069230769230769,51,61.292307692307695
2025,March,Perubahan Data,Social Media,,174,16.92528735632184,3.017543859649123,60,62.31578947368421
2025,March,Perubahan Data,Walk-in,,182,17.13186813186813,2.9609375,59,64.125
2025,March,Perubahan Data,Website,,174,16.82183908045977,3.070175438596491,54,60.0
2025,May,Keluhan,Call Center,Agent,22,32.5,3.2666666666666666,7,60.8
2025,May,Keluhan,Call Center,Harga,22,35.59090909090909,2.588235294117647,5,55.05882352941177
2025,May,Keluhan,Call Center,Informasi,25,28.52,2.210526315789474,8,66.94736842105263
2025,May,Keluhan,Call Center,Layanan,25,35.96,3.1666666666666665,5,58.666666666666664
2025,May,Keluhan,Call Center,Produk,22,33.18181818181818,2.9411764705882355,4,76.23529411764706
2025,May,Keluhan,Call Center,Proses Klaim,24,32.541666666666664,3.588235294117647,8,69.17647058823529
2025,May,Keluhan,Call Center,Proses Pembayaran,20,36.9,3.230769230769231,10,73.84615384615384
2025,May,Keluhan,Email,Agent,28,32.92857142857143,3.0833333333333335,9,57.0
2025,May,Keluhan,Email,Harga,24,36.916666666666664,2.444444444444444,6,60.0
2025,May,Keluhan,Email,Informasi,23,35.130434782608695,3.0,2,63.529411764705884
2025,May,Keluhan,Email,Layanan,20,42.4,2.8823529411764706,4,53.64705882352941
2025,May,Keluhan,Email,Produk,35,37.542857142857144,3.0869565217391304,9,66.78260869565217
2025,May,Keluhan,Email,Proses Klaim,30,33.733333333333334,2.909090909090909,9,66.54545454545455
2025,May,Keluhan,Email,Proses Pembayaran,17,37.1764705882353,3.6,7,52.8
2025,May,Keluhan,Live Chat,Agent,24,35.25,3.0,8,51.6
2025,May,Keluhan,Live Chat,Harga,31,38.41935483870968,3.3,10,58.8
2025,May,Keluhan,Live Chat,Informasi,26,34.61538461538461,2.909090909090909,7,56.72727272727273
2025,May,Keluhan,Live Chat,Layanan,30,33.43333333333333,3.25,11,42.0
2025,May,Keluhan,Live Chat,Produk,27,36.925925925925924,3.0952380952380953,12,61.714285714285715
2025,May,Keluhan,Live Chat,Proses Klaim,21,37.523809523809526,2.7333333333333334,4,70.4
2025,May,Keluhan,Live Chat,Proses Pembayaran,19,34.526315789473685,2.9,3,64.8
2025,May,Keluhan,Mobile App,Agent,21,33.57142857142857,2.357142857142857,7,48.0
2025,May,Keluhan,Mobile App,Harga,25,34.8,3.4705882352941178,5,43.76470588235294
2025,May,Keluhan,Mobile App,Informasi,24,39.083333333333336,3.357142857142857,5,54.857142857142854
2025,May,Keluhan,Mobile App,Layanan,23,32.130434782608695,2.8,7,57.6
2025,May,Keluhan,Mobile App,Produk,20,39.8,3.625,9,60.0
2025,May,Keluhan,Mobile App,Proses Klaim,30,32.46666666666667,3.5,10,52.36363636363637
2025,May,Keluhan,Mobile App,Proses Pembayaran,23,35.0,2.7058823529411766,7,63.529411764705884
2025,May,Keluhan,Social Media,Agent,23,36.21739130434783,2.444444444444444,8,53.333333333333336
2025,May,Keluhan,Social Media,Harga,22,37.40909090909091,3.6666666666666665,7,64.0
2025,May,Keluhan,Social Media,Informasi,20,37.1,3.2727272727272725,4,61.09090909090909
2025,May,Keluhan,Social Media,Layanan,23,37.69565217391305,2.75,7,48.0
2025,May,Keluhan,Social Media,Produk,21,32.0,3.4,9,52.8
2025,May,Keluhan,Social Media,Proses Klaim,19,40.05263157894737,3.5,3,61.714285714285715
2025,May,Keluhan,Social Media,Proses Pembayaran,19,35.473684210526315,3.3846153846153846,6,55.38461538461539
2025,May,Keluhan,Walk-in,Agent,24,35.666666666666664,2.933333333333333,12,89.6
2025,May,Keluhan,Walk-in,Harga,20,39.2,2.9375,5,70.5
2025,May,Keluhan,Walk-in,Informasi,27,36.03703703703704,3.3684210526315788,6,58.10526315789474
2025,May,Keluhan,Walk-in,Layanan,32,35.6875,2.7083333333333335,8,70.0
2025,May,Keluhan,Walk-in,Produk,29,38.724137931034484,3.24,13,62.4
2025,May,Keluhan,Walk-in,Proses Klaim,24,37.333333333333336,3.5,6,73.71428571428571
2025,May,Keluhan,Walk-in,Proses Pembayaran,36,31.083333333333332,3.4347826086956523,11,64.69565217391305
2025,May,Keluhan,Website,Agent,22,33.45454545454545,3.2941176470588234,7,53.64705882352941
2025,May,Keluhan,Website,Harga,27,37.148148148148145,3.411764705882353,9,67.76470588235294
2025,May,Keluhan,Website,Informasi,20,31.5,2.6666666666666665,8,68.0
2025,May,Keluhan,Website,Layanan,23,25.217391304347824,3.125,5,57.0
2025,May,Keluhan,Website,Produk,29,35.44827586206897,2.84,10,62.4
2025,May,Keluhan,Website,Proses Klaim,32,34.53125,2.857142857142857,9,65.14285714285714
2025,May,Keluhan,Website,Proses Pembayaran,19,33.10526315789474,3.0,4,70.15384615384616
2025,May,Klaim,Call Center,,173,36.02312138728324,3.0491803278688523,50,60.78688524590164
2025,May,Klaim,Email,,169,34.84023668639053,3.0610687022900764,39,61.9236641221374
2025,May,Klaim,Live Chat,,167,34.01197604790419,3.0530973451327434,51,61.5929203539823
2025,May,Klaim,Mobile App,,173,33.86705202312139,2.831932773109244,49,54.45378151260504
2025,May,Klaim,Social Media,,172,34.50581395348837,3.072,57,64.704
2025,May,Klaim,Walk-in,,160,37.00625,3.1238938053097347,42,60.10619469026549
2025,May,Klaim,Website,,203,35.02463054187192,3.089655172413793,61,62.73103448275862
2025,May,Pembatalan Polis,Call Center,,182,16.45054945054945,2.869918699186992,61,57.36585365853659
2025,May,Pembatalan Polis,Email,,165,16.096969696969698,3.2605042016806722,32,63.9327731092437
2025,May,Pembatalan Polis,Live Chat,,183,16.59016393442623,2.992424242424242,53,60.90909090909091
2025,May,Pembatalan Polis,Mobile App,,190,17.33157894736842,3.0,60,64.11678832116789
2025,May,Pembatalan Polis,Social Media,,180,15.96111111111111,2.778688524590164,56,58.81967213114754
2025,May,Pembatalan Polis,Walk-in,,171,15.90643274853801,2.875,52,57.2
2025,May,Pembatalan Polis,Website,,198,15.686868686868687,3.1063829787234045,67,57.02127659574468
2025,May,Pembayaran,Call Center,,203,16.748768472906402,3.006944444444444,56,61.333333333333336
2025,May,Pembayaran,Email,,185,16.32972972972973,3.1181102362204722,54,51.968503937007874
2025,May,Pembayaran,Live Chat,,162,16.419753086419753,2.8849557522123894,46,54.796460176991154
2025,May,Pembayaran,Mobile App,,188,16.43617021276596,2.942857142857143,65,62.4
2025,May,Pembayaran,Social Media,,147,17.020408163265305,2.8478260869565215,50,56.869565217391305
2025,May,Pembayaran,Walk-in,,169,15.863905325443787,3.016949152542373,50,66.71186440677967
2025,May,Pembayaran,Website,,175,16.165714285714287,2.959349593495935,43,60.48780487804878
2025,May,Permintaan Informasi,Call Center,,166,16.42168674698795,2.88695652173913,43,64.90434782608696
2025,May,Permintaan Informasi,Email,,171,16.28654970760234,3.0642201834862384,47,58.12844036697248
2025,May,Permintaan Informasi,Live Chat,,186,16.370967741935484,2.8846153846153846,61,55.753846153846155
2025,May,Permintaan Informasi,Mobile App,,203,15.344827586206897,3.2713178294573644,54,58.604651162790695
2025,May,Permintaan Informasi,Social Media,,176,16.301136363636363,3.048780487804878,69,62.048780487804876
2025,May,Permintaan Informasi,Walk-in,,198,15.696969696969697,3.093525179856115,57,61.985611510791365
2025,May,Permintaan Informasi,Website,,195,16.487179487179485,2.905109489051095,54,62.715328467153284
2025,May,Pertanyaan,Call Center,,193,16.59585492227979,2.875,59,57.0
2025,May,Pertanyaan,Email,,177,15.96045197740113,3.075187969924812,55,67.66917293233082
2025,May,Pertanyaan,Live Chat,,170,16.576470588235296,2.8018018018018016,56,68.75675675675676
2025,May,Pertanyaan,Mobile App,,160,17.1125,3.144144144144144,47,63.78378378378378
2025,May,Pertanyaan,Social Media,,177,16.971751412429377,2.920353982300885,52,59.68141592920354
2025,May,Pertanyaan,Walk-in,,166,16.210843373493976,2.893805309734513,39,53.309734513274336
2025,May,Pertanyaan,Website,,181,16.386740331491712,2.845528455284553,47,61.46341463414634
2025,May,Perubahan Data,Call Center,,190,16.673684210526314,2.751937984496124,49,60.83720930232558
2025,May,Perubahan Data,Email,,192,16.817708333333332,3.0359712230215825,51,62.84892086330935
2025,May,Perubahan Data,Live Chat,,157,15.617834394904458,3.087719298245614,51,59.78947368421053
2025,May,Perubahan Data,Mobile App,,190,17.357894736842105,2.7704918032786887,49,63.14754098360656
2025,May,Perubahan Data,Social Media,,157,17.171974522292995,2.8067226890756305,53,57.680672268907564
2025,May,Perubahan Data,Walk-in,,163,16.049079754601227,2.915254237288136,54,64.0677966101695
2025,May,Perubahan Data,Website,,164,16.0,3.135135135135135,37,58.37837837837838
