year_actual,month_name,claim_type,nama_product,jenis_product,total_claims,total_claim_amount,total_approved_amount,avg_processing_days,rejected_claims,rejection_rate
2025,July,Theft,Asuransi Properti Sapiente,Asuransi Properti,12,7995801021.0,,,0,0.0
2025,July,Theft,Asuransi Properti Soluta,Asuransi Properti,13,11562619475.0,769112600.0,4.333333333333333,0,0.0
2025,July,Theft,Asuransi Properti Suscipit,Asuransi Properti,9,1490250404.0,,,0,0.0
2025,July,Theft,Asuransi Properti Ullam,Asuransi Properti,11,3238749948.0,292503480.0,2.0,0,0.0
2025,July,Third Party Liability,Asuransi Kendaraan Consequatur,Asuransi Kendaraan,13,11476157368.0,919168764.0,3.3333333333333335,1,7.6923076923076925
2025,July,Third Party Liability,Asuransi Kendaraan Dolorum,Asuransi Kendaraan,17,6235916103.0,1078611265.0,6.0,0,0.0
2025,July,Third Party Liability,Asuransi Kendaraan Facilis,Asuransi Kendaraan,10,8049696268.0,184474460.0,3.3333333333333335,2,20.0
2025,July,Third Party Liability,Asuransi Kendaraan Harum,Asuransi Kendaraan,10,12255632658.0,2025490191.0,5.5,0,0.0
2025,July,Third Party Liability,Asuransi Kendaraan In,Asuransi Kendaraan,12,10828987514.0,3062167605.0,4.333333333333333,0,0.0
2025,July,Third Party Liability,Asuransi Kendaraan Ipsa,Asuransi Kendaraan,6,7431465409.0,,2.5,0,0.0
2025,July,Third Party Liability,Asuransi Kendaraan Officiis,Asuransi Kendaraan,11,14975652042.0,,1.0,0,0.0
2025,July,Third Party Liability,Asuransi Kendaraan Omnis,Asuransi Kendaraan,9,5458519973.0,1945291743.0,4.0,0,0.0
2025,July,Third Party Liability,Asuransi Kendaraan Quasi,Asuransi Kendaraan,11,7244262098.0,217195041.0,6.0,0,0.0
2025,July,Third Party Liability,Asuransi Kendaraan Quis,Asuransi Kendaraan,10,12995996378.0,2527020664.0,3.0,0,0.0
2025,July,Third Party Liability,Asuransi Kendaraan Quo,Asuransi Kendaraan,18,20400914750.0,2228187926.0,1.6666666666666667,2,11.11111111111111
2025,July,Third Party Liability,Asuransi Kendaraan Tempore,Asuransi Kendaraan,12,3344097322.0,262429795.0,4.5,0,0.0
2025,July,Third Party Liability,Asuransi Kendaraan Ullam,Asuransi Kendaraan,10,3107263914.0,434141902.0,3.5,0,0.0
2025,July,Third Party Liability,Asuransi Kendaraan Vel,Asuransi Kendaraan,15,1905038310.0,358105677.0,3.0,0,0.0
2025,July,Third Party Liability,Asuransi Kendaraan Voluptatibus,Asuransi Kendaraan,15,20138660945.0,2951354859.0,3.25,1,6.666666666666667
2025,July,Third Party Liability,Asuransi Kendaraan Voluptatum,Asuransi Kendaraan,14,10150489483.0,618009765.0,3.6666666666666665,0,0.0
2025,July,Total Loss,Asuransi Kendaraan Consequatur,Asuransi Kendaraan,9,5833665320.0,,2.0,0,0.0
2025,July,Total Loss,Asuransi Kendaraan Dolorum,Asuransi Kendaraan,15,5296522146.0,221281235.0,1.0,0,0.0
2025,July,Total Loss,Asuransi Kendaraan Facilis,Asuransi Kendaraan,16,11787246207.0,873686303.0,1.3333333333333333,0,0.0
2025,July,Total Loss,Asuransi Kendaraan Harum,Asuransi Kendaraan,7,7375308115.0,387813937.0,2.5,0,0.0
2025,July,Total Loss,Asuransi Kendaraan In,Asuransi Kendaraan,12,13351502764.0,552609283.0,2.0,0,0.0
2025,July,Total Loss,Asuransi Kendaraan Ipsa,Asuransi Kendaraan,16,9680627689.0,,2.0,0,0.0
2025,July,Total Loss,Asuransi Kendaraan Officiis,Asuransi Kendaraan,14,12457710103.0,446570999.0,4.0,1,7.142857142857142
2025,July,Total Loss,Asuransi Kendaraan Omnis,Asuransi Kendaraan,15,13227742205.0,801807137.0,1.6666666666666667,1,6.666666666666667
2025,July,Total Loss,Asuransi Kendaraan Quasi,Asuransi Kendaraan,8,5710426455.0,,,0,0.0
2025,July,Total Loss,Asuransi Kendaraan Quis,Asuransi Kendaraan,11,13750333842.0,,2.0,1,9.090909090909092
2025,July,Total Loss,Asuransi Kendaraan Quo,Asuransi Kendaraan,5,5878312123.0,,,0,0.0
2025,July,Total Loss,Asuransi Kendaraan Tempore,Asuransi Kendaraan,10,4766451843.0,1175000271.0,1.6666666666666667,0,0.0
2025,July,Total Loss,Asuransi Kendaraan Ullam,Asuransi Kendaraan,13,4551146916.0,,,0,0.0
2025,July,Total Loss,Asuransi Kendaraan Vel,Asuransi Kendaraan,16,2958727559.0,,,0,0.0
2025,July,Total Loss,Asuransi Kendaraan Voluptatibus,Asuransi Kendaraan,9,11096838559.0,652927275.0,2.0,0,0.0
2025,July,Total Loss,Asuransi Kendaraan Voluptatum,Asuransi Kendaraan,8,3038346453.0,,,0,0.0
2025,June,Accident,Asuransi Kendaraan Consequatur,Asuransi Kendaraan,25,23232681756.0,6045318753.0,11.076923076923077,0,0.0
2025,June,Accident,Asuransi Kendaraan Dolorum,Asuransi Kendaraan,27,11794263636.0,7978321811.0,13.238095238095237,0,0.0
2025,June,Accident,Asuransi Kendaraan Facilis,Asuransi Kendaraan,34,31202394716.0,15735083387.0,11.148148148148149,2,5.88235294117647
2025,June,Accident,Asuransi Kendaraan Harum,Asuransi Kendaraan,29,31917431696.0,13266087913.0,12.866666666666667,0,0.0
2025,June,Accident,Asuransi Kendaraan In,Asuransi Kendaraan,26,30193382047.0,11040202547.0,13.666666666666666,1,3.8461538461538463
2025,June,Accident,Asuransi Kendaraan Ipsa,Asuransi Kendaraan,29,32886159526.0,10380160206.0,12.125,2,6.896551724137931
2025,June,Accident,Asuransi Kendaraan Officiis,Asuransi Kendaraan,29,27261736708.0,6255685960.0,10.222222222222221,0,0.0
2025,June,Accident,Asuransi Kendaraan Omnis,Asuransi Kendaraan,45,34433328913.0,13354743120.0,11.09375,3,6.666666666666667
2025,June,Accident,Asuransi Kendaraan Quasi,Asuransi Kendaraan,20,12992782844.0,5475167121.0,11.928571428571429,0,0.0
2025,June,Accident,Asuransi Kendaraan Quis,Asuransi Kendaraan,32,43119631527.0,9850836837.0,16.333333333333332,3,9.375
2025,June,Accident,Asuransi Kendaraan Quo,Asuransi Kendaraan,22,16581220806.0,5264524471.0,12.466666666666667,0,0.0
2025,June,Accident,Asuransi Kendaraan Tempore,Asuransi Kendaraan,38,24931776966.0,12406170866.0,13.161290322580646,0,0.0
2025,June,Accident,Asuransi Kendaraan Ullam,Asuransi Kendaraan,31,18293398889.0,10532637733.0,12.038461538461538,2,6.451612903225806
2025,June,Accident,Asuransi Kendaraan Vel,Asuransi Kendaraan,22,3542609229.0,1596684690.0,12.384615384615385,1,4.545454545454546
2025,June,Accident,Asuransi Kendaraan Voluptatibus,Asuransi Kendaraan,23,25110076409.0,5629468232.0,18.53846153846154,0,0.0
2025,June,Accident,Asuransi Kendaraan Voluptatum,Asuransi Kendaraan,33,22802589994.0,7817514030.0,12.88,2,6.0606060606060606
2025,June,Critical Illness,Asuransi Jiwa Accusantium,Asuransi Jiwa,25,16537961819.0,9311232134.0,11.647058823529411,1,4.0
2025,June,Critical Illness,Asuransi Jiwa Consectetur,Asuransi Jiwa,30,21452843326.0,13305202715.0,12.916666666666666,1,3.3333333333333335
2025,June,Critical Illness,Asuransi Jiwa Corrupti,Asuransi Jiwa,39,39085768892.0,11935234335.0,12.857142857142858,4,10.256410256410255
2025,June,Critical Illness,Asuransi Jiwa Dicta,Asuransi Jiwa,30,33385646407.0,13365984284.0,12.1,2,6.666666666666667
2025,June,Critical Illness,Asuransi Jiwa Dolor,Asuransi Jiwa,31,40755365232.0,15140480227.0,14.636363636363637,2,6.451612903225806
2025,June,Critical Illness,Asuransi Jiwa Explicabo,Asuransi Jiwa,35,45695176262.0,21369274997.0,11.793103448275863,2,5.714285714285714
2025,June,Critical Illness,Asuransi Jiwa Fugiat,Asuransi Jiwa,31,4736061324.0,3018507713.0,10.238095238095237,2,6.451612903225806
2025,June,Critical Illness,Asuransi Jiwa Impedit,Asuransi Jiwa,34,45051774383.0,17222350596.0,10.73076923076923,0,0.0
2025,June,Critical Illness,Asuransi Jiwa Ipsum,Asuransi Jiwa,35,1345808660.0,698490468.0,13.521739130434783,6,17.142857142857142
2025,June,Critical Illness,Asuransi Jiwa Iure,Asuransi Jiwa,31,29203924849.0,10832943740.0,12.7,2,6.451612903225806
2025,June,Critical Illness,Asuransi Jiwa Libero,Asuransi Jiwa,34,19107373990.0,9265248584.0,13.56,2,5.88235294117647
2025,June,Critical Illness,Asuransi Jiwa Nam,Asuransi Jiwa,26,35059431705.0,19437127145.0,14.473684210526315,1,3.8461538461538463
2025,June,Critical Illness,Asuransi Jiwa Neque,Asuransi Jiwa,25,5854506808.0,1832560826.0,7.866666666666667,1,4.0
2025,June,Critical Illness,Asuransi Jiwa Nisi,Asuransi Jiwa,34,16403290978.0,6907856820.0,12.076923076923077,0,0.0
2025,June,Critical Illness,Asuransi Jiwa Nostrum,Asuransi Jiwa,21,12712772815.0,7921920848.0,11.157894736842104,4,19.047619047619047
2025,June,Critical Illness,Asuransi Jiwa Odit,Asuransi Jiwa,43,17158220891.0,8927473118.0,12.941176470588236,7,16.27906976744186
2025,June,Critical Illness,Asuransi Jiwa Officia,Asuransi Jiwa,23,2077043279.0,770768937.0,10.0,2,8.695652173913043
2025,June,Critical Illness,Asuransi Jiwa Omnis,Asuransi Jiwa,26,32504620402.0,7989516942.0,9.764705882352942,6,23.076923076923077
2025,June,Critical Illness,Asuransi Jiwa Perspiciatis,Asuransi Jiwa,63,13755156894.0,7622672297.0,13.319148936170214,3,4.761904761904762
2025,June,Critical Illness,Asuransi Jiwa Quo,Asuransi Jiwa,31,39712724070.0,17410837625.0,12.04,6,19.35483870967742
2025,June,Critical Illness,Asuransi Jiwa Rerum,Asuransi Jiwa,31,43105187857.0,15167863904.0,11.8,3,9.67741935483871
2025,June,Critical Illness,Asuransi Jiwa Tempore,Asuransi Jiwa,30,20426142787.0,7908954917.0,13.818181818181818,3,10.0
2025,June,Critical Illness,Asuransi Jiwa Ut,Asuransi Jiwa,33,19904861476.0,11868110704.0,13.0,3,9.090909090909092
2025,June,Critical Illness,Asuransi Jiwa Veritatis,Asuransi Jiwa,40,68834663729.0,32928369875.0,11.0,3,7.5
2025,June,Critical Illness,Asuransi Jiwa Voluptates,Asuransi Jiwa,28,20860360286.0,10159535321.0,13.5,0,0.0
2025,June,Death Benefit,Asuransi Jiwa Accusantium,Asuransi Jiwa,41,29760648192.0,16261902205.0,12.93939393939394,2,4.878048780487805
2025,June,Death Benefit,Asuransi Jiwa Consectetur,Asuransi Jiwa,27,19846246921.0,5278213137.0,12.421052631578947,2,7.4074074074074066
2025,June,Death Benefit,Asuransi Jiwa Corrupti,Asuransi Jiwa,31,30474467762.0,11148265577.0,14.583333333333334,4,12.903225806451612
2025,June,Death Benefit,Asuransi Jiwa Dicta,Asuransi Jiwa,31,33224227669.0,17351767301.0,12.80952380952381,0,0.0
2025,June,Death Benefit,Asuransi Jiwa Dolor,Asuransi Jiwa,34,40803689885.0,19790678112.0,11.714285714285714,4,11.76470588235294
2025,June,Death Benefit,Asuransi Jiwa Explicabo,Asuransi Jiwa,31,51368014375.0,17497560733.0,16.933333333333334,0,0.0
2025,June,Death Benefit,Asuransi Jiwa Fugiat,Asuransi Jiwa,32,4777441865.0,1664454667.0,12.1,1,3.125
2025,June,Death Benefit,Asuransi Jiwa Impedit,Asuransi Jiwa,34,35620078176.0,20312008673.0,11.375,1,2.941176470588235
2025,June,Death Benefit,Asuransi Jiwa Ipsum,Asuransi Jiwa,22,827808419.0,177333323.0,13.142857142857142,2,9.090909090909092
2025,June,Death Benefit,Asuransi Jiwa Iure,Asuransi Jiwa,36,29878023576.0,9723910637.0,15.26086956521739,3,8.333333333333332
2025,June,Death Benefit,Asuransi Jiwa Libero,Asuransi Jiwa,30,11253140795.0,3906871593.0,14.866666666666667,3,10.0
2025,June,Death Benefit,Asuransi Jiwa Nam,Asuransi Jiwa,29,35741155184.0,12328113156.0,15.545454545454545,5,17.24137931034483
2025,June,Death Benefit,Asuransi Jiwa Neque,Asuransi Jiwa,28,7772723233.0,3780843275.0,11.727272727272727,0,0.0
2025,June,Death Benefit,Asuransi Jiwa Nisi,Asuransi Jiwa,29,9248732266.0,2872255985.0,11.238095238095237,1,3.4482758620689653
2025,June,Death Benefit,Asuransi Jiwa Nostrum,Asuransi Jiwa,33,17228886894.0,5345211488.0,13.777777777777779,3,9.090909090909092
2025,June,Death Benefit,Asuransi Jiwa Odit,Asuransi Jiwa,68,29171826794.0,7029133255.0,13.369565217391305,8,11.76470588235294
2025,June,Death Benefit,Asuransi Jiwa Officia,Asuransi Jiwa,25,3192030334.0,1524448298.0,15.368421052631579,3,12.0
2025,June,Death Benefit,Asuransi Jiwa Omnis,Asuransi Jiwa,32,47555862193.0,23115855287.0,12.777777777777779,0,0.0
2025,June,Death Benefit,Asuransi Jiwa Perspiciatis,Asuransi Jiwa,70,15021430739.0,8037297576.0,13.555555555555555,3,4.285714285714286
2025,June,Death Benefit,Asuransi Jiwa Quo,Asuransi Jiwa,26,35306186694.0,16198256167.0,10.842105263157896,1,3.8461538461538463
2025,June,Death Benefit,Asuransi Jiwa Rerum,Asuransi Jiwa,41,63584342298.0,14817634525.0,11.89655172413793,4,9.75609756097561
2025,June,Death Benefit,Asuransi Jiwa Tempore,Asuransi Jiwa,31,15613528131.0,6029590991.0,11.142857142857142,1,3.225806451612903
2025,June,Death Benefit,Asuransi Jiwa Ut,Asuransi Jiwa,28,17426063252.0,5144146441.0,10.789473684210526,4,14.285714285714285
2025,June,Death Benefit,Asuransi Jiwa Veritatis,Asuransi Jiwa,31,51946286110.0,30582065054.0,13.576923076923077,2,6.451612903225806
2025,June,Death Benefit,Asuransi Jiwa Voluptates,Asuransi Jiwa,25,14688670921.0,9251414224.0,12.380952380952381,0,0.0
2025,June,Disability,Asuransi Jiwa Accusantium,Asuransi Jiwa,32,22926628630.0,9127080042.0,13.115384615384615,0,0.0
2025,June,Disability,Asuransi Jiwa Consectetur,Asuransi Jiwa,33,23841741064.0,13160546974.0,12.076923076923077,5,15.151515151515152
2025,June,Disability,Asuransi Jiwa Corrupti,Asuransi Jiwa,23,19687360950.0,5783726701.0,12.052631578947368,3,13.043478260869565
2025,June,Disability,Asuransi Jiwa Dicta,Asuransi Jiwa,44,64736079970.0,18499800972.0,12.5625,6,13.636363636363635
2025,June,Disability,Asuransi Jiwa Dolor,Asuransi Jiwa,22,26767408484.0,11120887498.0,14.055555555555555,1,4.545454545454546
2025,June,Disability,Asuransi Jiwa Explicabo,Asuransi Jiwa,35,40709537649.0,15841415833.0,8.956521739130435,4,11.428571428571429
2025,June,Disability,Asuransi Jiwa Fugiat,Asuransi Jiwa,31,5530580011.0,2580783578.0,14.0,2,6.451612903225806
2025,June,Disability,Asuransi Jiwa Impedit,Asuransi Jiwa,31,26546055102.0,8228061763.0,11.91304347826087,3,9.67741935483871
2025,June,Disability,Asuransi Jiwa Ipsum,Asuransi Jiwa,33,1337119586.0,316655630.0,14.6,1,3.0303030303030303
2025,June,Disability,Asuransi Jiwa Iure,Asuransi Jiwa,34,26835653118.0,11676835920.0,12.16,1,2.941176470588235
2025,June,Disability,Asuransi Jiwa Libero,Asuransi Jiwa,25,13817474500.0,4373216408.0,12.631578947368421,2,8.0
2025,June,Disability,Asuransi Jiwa Nam,Asuransi Jiwa,35,49594633713.0,20091419125.0,11.32,2,5.714285714285714
2025,June,Disability,Asuransi Jiwa Neque,Asuransi Jiwa,33,6440635742.0,2744039750.0,13.75,0,0.0
2025,June,Disability,Asuransi Jiwa Nisi,Asuransi Jiwa,26,10291445631.0,3719423249.0,11.9375,2,7.6923076923076925
2025,June,Disability,Asuransi Jiwa Nostrum,Asuransi Jiwa,34,20425756344.0,8871362109.0,15.137931034482758,0,0.0
2025,June,Disability,Asuransi Jiwa Odit,Asuransi Jiwa,68,30649064875.0,15173435928.0,11.226415094339623,4,5.88235294117647
2025,June,Disability,Asuransi Jiwa Officia,Asuransi Jiwa,33,4411889920.0,785361898.0,14.454545454545455,2,6.0606060606060606
2025,June,Disability,Asuransi Jiwa Omnis,Asuransi Jiwa,41,44329779405.0,23915847263.0,13.258064516129032,4,9.75609756097561
2025,June,Disability,Asuransi Jiwa Perspiciatis,Asuransi Jiwa,60,15638313298.0,7923714398.0,11.977272727272727,5,8.333333333333332
2025,June,Disability,Asuransi Jiwa Quo,Asuransi Jiwa,32,37612509155.0,18868753431.0,11.461538461538462,6,18.75
2025,June,Disability,Asuransi Jiwa Rerum,Asuransi Jiwa,43,59701087227.0,22123809851.0,16.115384615384617,2,4.651162790697675
2025,June,Disability,Asuransi Jiwa Tempore,Asuransi Jiwa,27,13632912775.0,5226623985.0,14.38888888888889,3,11.11111111111111
2025,June,Disability,Asuransi Jiwa Ut,Asuransi Jiwa,29,20562629906.0,11563421930.0,14.181818181818182,1,3.4482758620689653
2025,June,Disability,Asuransi Jiwa Veritatis,Asuransi Jiwa,35,38373178620.0,14501509560.0,15.217391304347826,1,2.857142857142857
2025,June,Disability,Asuransi Jiwa Voluptates,Asuransi Jiwa,29,15073003236.0,4278615415.0,10.823529411764707,2,6.896551724137931
2025,June,Education Fund,Asuransi Pendidikan Aspernatur,Asuransi Pendidikan,32,6399394577.0,2609990903.0,14.363636363636363,2,6.25
2025,June,Education Fund,Asuransi Pendidikan Delectus,Asuransi Pendidikan,47,31157308866.0,17683002996.0,10.470588235294118,3,6.382978723404255
2025,June,Education Fund,Asuransi Pendidikan Et,Asuransi Pendidikan,51,79247536202.0,34886275590.0,11.790697674418604,3,5.88235294117647
2025,June,Education Fund,Asuransi Pendidikan Eum,Asuransi Pendidikan,29,29972226814.0,9958254308.0,12.631578947368421,5,17.24137931034483
2025,June,Education Fund,Asuransi Pendidikan Incidunt,Asuransi Pendidikan,54,66848471758.0,19044386855.0,11.117647058823529,3,5.555555555555555
2025,June,Education Fund,Asuransi Pendidikan Inventore,Asuransi Pendidikan,37,37342850591.0,15009377693.0,9.035714285714286,4,10.81081081081081
2025,June,Education Fund,Asuransi Pendidikan Magnam,Asuransi Pendidikan,41,50155180450.0,24935856172.0,14.580645161290322,2,4.878048780487805
2025,June,Education Fund,Asuransi Pendidikan Minima,Asuransi Pendidikan,44,39749620316.0,24116966485.0,10.0,5,11.363636363636363
2025,June,Education Fund,Asuransi Pendidikan Natus,Asuransi Pendidikan,34,48209336839.0,23642719310.0,16.517241379310345,2,5.88235294117647
2025,June,Education Fund,Asuransi Pendidikan Nobis,Asuransi Pendidikan,37,47179191845.0,18815604147.0,11.9,4,10.81081081081081
2025,June,Education Fund,Asuransi Pendidikan Nulla,Asuransi Pendidikan,30,50154107042.0,23656609939.0,12.88888888888889,0,0.0
2025,June,Education Fund,Asuransi Pendidikan Occaecati,Asuransi Pendidikan,47,18141675288.0,6783098585.0,12.971428571428572,7,14.893617021276595
2025,June,Education Fund,Asuransi Pendidikan Odio,Asuransi Pendidikan,33,27479780042.0,10934642649.0,9.884615384615385,1,3.0303030303030303
2025,June,Education Fund,Asuransi Pendidikan Odit,Asuransi Pendidikan,40,16559284342.0,7487563356.0,13.466666666666667,3,7.5
2025,June,Education Fund,Asuransi Pendidikan Praesentium,Asuransi Pendidikan,43,48392690375.0,34636866204.0,10.3125,2,4.651162790697675
2025,June,Education Fund,Asuransi Pendidikan Quasi,Asuransi Pendidikan,42,32706359941.0,8802534777.0,10.96551724137931,2,4.761904761904762
2025,June,Education Fund,Asuransi Pendidikan Qui,Asuransi Pendidikan,45,35510189280.0,12755352264.0,12.379310344827585,4,8.88888888888889
2025,June,Education Fund,Asuransi Pendidikan Quod,Asuransi Pendidikan,40,53043481452.0,22727779797.0,15.954545454545455,2,5.0
2025,June,Education Fund,Asuransi Pendidikan Recusandae,Asuransi Pendidikan,39,11633623506.0,4068087203.0,16.59090909090909,3,7.6923076923076925
2025,June,Education Fund,Asuransi Pendidikan Similique,Asuransi Pendidikan,22,6299830564.0,3038662288.0,11.31578947368421,3,13.636363636363635
2025,June,Education Fund,Asuransi Pendidikan Sunt,Asuransi Pendidikan,41,64990009816.0,13498795336.0,12.366666666666667,2,4.878048780487805
2025,June,Education Fund,Asuransi Pendidikan Suscipit,Asuransi Pendidikan,50,10303393163.0,3124376252.0,14.542857142857143,8,16.0
2025,June,Education Fund,Asuransi Pendidikan Veritatis,Asuransi Pendidikan,41,26362758256.0,10599965695.0,12.90625,4,9.75609756097561
2025,June,Education Fund,Asuransi Pendidikan Voluptatem,Asuransi Pendidikan,42,59980294145.0,28238299740.0,12.033333333333333,4,9.523809523809524
2025,June,Education Protection,Asuransi Pendidikan Aspernatur,Asuransi Pendidikan,37,7554649942.0,4921877101.0,13.0,2,5.405405405405405
2025,June,Education Protection,Asuransi Pendidikan Delectus,Asuransi Pendidikan,41,40307768151.0,23410187041.0,12.142857142857142,4,9.75609756097561
2025,June,Education Protection,Asuransi Pendidikan Et,Asuransi Pendidikan,28,41016114152.0,23186890066.0,12.681818181818182,1,3.571428571428571
2025,June,Education Protection,Asuransi Pendidikan Eum,Asuransi Pendidikan,51,44655720438.0,17474586298.0,11.631578947368421,4,7.8431372549019605
2025,June,Education Protection,Asuransi Pendidikan Incidunt,Asuransi Pendidikan,38,48580168459.0,22819724530.0,9.92,1,2.631578947368421
2025,June,Education Protection,Asuransi Pendidikan Inventore,Asuransi Pendidikan,49,44465465707.0,17172824569.0,11.833333333333334,5,10.204081632653061
2025,June,Education Protection,Asuransi Pendidikan Magnam,Asuransi Pendidikan,41,44717715566.0,9890274199.0,15.44,2,4.878048780487805
2025,June,Education Protection,Asuransi Pendidikan Minima,Asuransi Pendidikan,37,40058654882.0,12735570252.0,14.708333333333334,2,5.405405405405405
2025,June,Education Protection,Asuransi Pendidikan Natus,Asuransi Pendidikan,41,58286897532.0,25576169632.0,11.65625,3,7.317073170731707
2025,June,Education Protection,Asuransi Pendidikan Nobis,Asuransi Pendidikan,40,45024741682.0,19888074336.0,11.592592592592593,3,7.5
2025,June,Education Protection,Asuransi Pendidikan Nulla,Asuransi Pendidikan,44,61164845920.0,34053216191.0,11.36111111111111,3,6.8181818181818175
2025,June,Education Protection,Asuransi Pendidikan Occaecati,Asuransi Pendidikan,34,14144429621.0,7773875185.0,12.724137931034482,4,11.76470588235294
2025,June,Education Protection,Asuransi Pendidikan Odio,Asuransi Pendidikan,45,41441018807.0,18797361136.0,14.424242424242424,1,2.2222222222222223
2025,June,Education Protection,Asuransi Pendidikan Odit,Asuransi Pendidikan,35,22533554688.0,8658810896.0,13.590909090909092,2,5.714285714285714
2025,June,Education Protection,Asuransi Pendidikan Praesentium,Asuransi Pendidikan,47,44037443526.0,20554193224.0,13.13888888888889,4,8.51063829787234
2025,June,Education Protection,Asuransi Pendidikan Quasi,Asuransi Pendidikan,37,36400925169.0,12669070498.0,11.0,2,5.405405405405405
2025,June,Education Protection,Asuransi Pendidikan Qui,Asuransi Pendidikan,42,32069033746.0,14816898540.0,13.121212121212121,3,7.142857142857142
2025,June,Education Protection,Asuransi Pendidikan Quod,Asuransi Pendidikan,45,67757595471.0,40579748133.0,11.666666666666666,5,11.11111111111111
2025,June,Education Protection,Asuransi Pendidikan Recusandae,Asuransi Pendidikan,32,10556235575.0,3103853474.0,12.272727272727273,5,15.625
2025,June,Education Protection,Asuransi Pendidikan Similique,Asuransi Pendidikan,52,11252183588.0,4343996955.0,14.166666666666666,4,7.6923076923076925
2025,June,Education Protection,Asuransi Pendidikan Sunt,Asuransi Pendidikan,38,61546798087.0,25474853202.0,11.233333333333333,3,7.894736842105263
2025,June,Education Protection,Asuransi Pendidikan Suscipit,Asuransi Pendidikan,52,9631264709.0,3846909234.0,12.393939393939394,5,9.615384615384617
2025,June,Education Protection,Asuransi Pendidikan Veritatis,Asuransi Pendidikan,46,27856916546.0,13361305205.0,10.578947368421053,6,13.043478260869565
2025,June,Education Protection,Asuransi Pendidikan Voluptatem,Asuransi Pendidikan,52,64477914024.0,30350964470.0,12.552631578947368,3,5.769230769230769
2025,June,Fire Damage,Asuransi Properti Aspernatur,Asuransi Properti,38,46602960636.0,14183085967.0,12.590909090909092,2,5.263157894736842
2025,June,Fire Damage,Asuransi Properti Eligendi,Asuransi Properti,30,974176473.0,323885961.0,13.083333333333334,2,6.666666666666667
2025,June,Fire Damage,Asuransi Properti Error,Asuransi Properti,36,54244672440.0,25906465328.0,9.72,4,11.11111111111111
2025,June,Fire Damage,Asuransi Properti Eum,Asuransi Properti,33,41994353371.0,23366557033.0,9.642857142857142,2,6.0606060606060606
2025,June,Fire Damage,Asuransi Properti Fugit,Asuransi Properti,26,9830517671.0,4290113723.0,14.117647058823529,0,0.0
2025,June,Fire Damage,Asuransi Properti Hic,Asuransi Properti,32,9219823454.0,2700835469.0,13.652173913043478,3,9.375
2025,June,Fire Damage,Asuransi Properti Illo,Asuransi Properti,34,28521503846.0,10203387884.0,9.473684210526315,3,8.823529411764707
2025,June,Fire Damage,Asuransi Properti Quidem,Asuransi Properti,31,46476260959.0,28478174996.0,11.695652173913043,1,3.225806451612903
2025,June,Fire Damage,Asuransi Properti Quod,Asuransi Properti,24,20543285744.0,14327709469.0,13.2,2,8.333333333333332
2025,June,Fire Damage,Asuransi Properti Sapiente,Asuransi Properti,45,26401992026.0,14554215788.0,10.0,0,0.0
2025,June,Fire Damage,Asuransi Properti Soluta,Asuransi Properti,23,21598285409.0,6329795032.0,13.833333333333334,3,13.043478260869565
2025,June,Fire Damage,Asuransi Properti Suscipit,Asuransi Properti,30,5490953398.0,4238147913.0,11.423076923076923,1,3.3333333333333335
2025,June,Fire Damage,Asuransi Properti Ullam,Asuransi Properti,33,10075667739.0,3266131386.0,14.541666666666666,0,0.0
2025,June,Hospital Cash,Asuransi Kesehatan Adipisci,Asuransi Kesehatan,34,45974605641.0,25814744812.0,12.909090909090908,2,5.88235294117647
2025,June,Hospital Cash,Asuransi Kesehatan Animi,Asuransi Kesehatan,31,23188589680.0,10829048465.0,11.571428571428571,1,3.225806451612903
2025,June,Hospital Cash,Asuransi Kesehatan Aut,Asuransi Kesehatan,40,38925616521.0,18983020625.0,11.774193548387096,5,12.5
2025,June,Hospital Cash,Asuransi Kesehatan Blanditiis,Asuransi Kesehatan,42,43598993126.0,28468611277.0,12.242424242424242,2,4.761904761904762
2025,June,Hospital Cash,Asuransi Kesehatan Cupiditate,Asuransi Kesehatan,30,22180614415.0,11322747709.0,11.28,2,6.666666666666667
2025,June,Hospital Cash,Asuransi Kesehatan Distinctio,Asuransi Kesehatan,31,33847995178.0,8705678740.0,13.130434782608695,3,9.67741935483871
2025,June,Hospital Cash,Asuransi Kesehatan Eaque,Asuransi Kesehatan,28,32809852490.0,9521706128.0,14.0,2,7.142857142857142
2025,June,Hospital Cash,Asuransi Kesehatan Eligendi,Asuransi Kesehatan,33,29263011263.0,12208234782.0,9.73913043478261,1,3.0303030303030303
2025,June,Hospital Cash,Asuransi Kesehatan Eum,Asuransi Kesehatan,31,34048300120.0,14033468162.0,14.904761904761905,1,3.225806451612903
2025,June,Hospital Cash,Asuransi Kesehatan Ex,Asuransi Kesehatan,54,58709220403.0,31009656229.0,11.65,3,5.555555555555555
2025,June,Hospital Cash,Asuransi Kesehatan Excepturi,Asuransi Kesehatan,41,42794891732.0,23882792310.0,14.64516129032258,1,2.4390243902439024
2025,June,Hospital Cash,Asuransi Kesehatan Officia,Asuransi Kesehatan,31,10409506905.0,3936732943.0,11.391304347826088,3,9.67741935483871
2025,June,Hospital Cash,Asuransi Kesehatan Officiis,Asuransi Kesehatan,97,91561951310.0,46367913914.0,13.521739130434783,6,6.185567010309279
2025,June,Hospital Cash,Asuransi Kesehatan Optio,Asuransi Kesehatan,36,12200408384.0,4014831791.0,13.0,1,2.7777777777777777
